OrderID,OrderDate,Category,Region,UnitsSold,UnitPrice,CustomerAge,Revenue
1305,2024-08-10 08:45:12.625250,Home & Kitchen,South,32.0,166.6,69.0,5331.2
1117,2024-03-25 20:23:34.028056,Clothing,North,37.0,114.14,24.0,4223.18
1046,2024-02-02 21:58:47.855711,Electronics,South,30.0,239.74,51.0,7192.200000000001
1162,2024-04-27 18:22:21.883767,Electronics,North,33.0,177.17,50.0,5846.61
1499,2024-12-30 06:26:41.603206,Electronics,East,45.0,399.92,65.0,17996.4
1118,2024-03-26 13:56:52.424849,Home & Kitchen,East,14.0,97.29,18.0,1362.0600000000002
1289,2024-07-29 15:52:18.276553,Home & Kitchen,West,26.0,302.01,51.0,7852.26
1078,2024-02-26 07:44:36.553106,Sports,South,10.0,203.96,42.0,2039.6000000000001
1402,2024-10-20 07:35:57.114228,Books,South,38.0,198.59,19.0,7546.42
1064,2024-02-16 01:58:18.997995,Clothing,South,12.0,314.82,60.0,3777.84
1459,2024-12-01 00:14:25.731462,Clothing,Unknown,40.0,104.92,38.0,4196.8
1397,2024-10-16 15:49:25.130260,Books,North,23.0,225.43,22.0,5184.89
1231,2024-06-17 05:40:31.262525,Clothing,North,4.0,215.96,23.0,863.84
1298,2024-08-05 05:52:03.847695,Home & Kitchen,South,20.0,218.0,42.0,4360.0
1187,2024-05-16 01:15:01.803607,Books,South,15.0,416.91,42.0,6253.650000000001
1120,2024-03-28 01:03:29.218436,Clothing,East,35.0,178.31,62.0,6240.85
1200,2024-05-25 13:28:00.961923,Sports,North,75.125,272.93,62.0,20503.86625
1351,2024-09-13 00:17:18.877755,Clothing,West,23.0,279.9,42.0,6437.7
1122,2024-03-29 12:10:06.012024,Sports,East,37.0,484.71,64.0,17934.27
1479,2024-12-15 15:20:33.667334,Books,North,40.0,111.76,65.0,4470.400000000001
1443,2024-11-19 07:21:31.382765,Home & Kitchen,South,41.0,25.58,42.0,1048.78
1308,2024-08-12 13:25:07.815631,Sports,North,23.0,178.56,21.0,4106.88
1472,2024-12-10 12:27:24.889779,Books,West,43.0,310.83,28.0,13365.689999999999
1159,2024-04-25 13:42:26.693386,Electronics,South,15.0,242.89,52.0,3643.35
1086,2024-03-03 04:11:03.727454,Electronics,North,2.0,370.1,64.0,740.2
1226,2024-06-13 13:53:59.278557,Electronics,North,43.0,386.35,67.0,16613.05
1263,2024-07-10 15:26:19.959919,Books,North,26.0,386.61,33.0,10051.86
1332,2024-08-30 02:44:29.338677,Clothing,East,29.0,447.93,23.0,12989.97
1411,2024-10-26 21:35:42.685370,Clothing,South,17.0,121.84,52.0,2071.28
1077,2024-02-25 14:11:18.156312,Electronics,North,6.0,384.76,36.0,2308.56
1398,2024-10-17 09:22:43.527054,Home & Kitchen,South,12.0,218.0,36.0,2616.0
1383,2024-10-06 10:03:07.575150,Electronics,West,48.0,313.37,48.0,15041.76
1088,2024-03-04 15:17:40.521042,Electronics,East,1.0,59.68,52.0,59.68
1183,2024-05-13 03:01:48.216432,Electronics,West,47.0,170.88,35.0,8031.36
1106,2024-03-17 19:17:11.663326,Books,South,34.0,236.36,27.0,8036.240000000001
1409,2024-10-25 10:29:05.891783,Books,Unknown,44.0,485.06,36.0,21342.64
1050,2024-02-05 20:12:01.442885,Sports,East,11.0,415.31,61.0,4568.41
1390,2024-10-11 12:56:16.352705,Clothing,West,47.0,122.58,46.0,5761.26
1006,2024-01-04 15:46:31.983967,Clothing,North,44.0,250.27,38.0,11011.880000000001
1018,2024-01-13 10:26:12.745490,Books,West,22.0,72.73,49.0,1600.0600000000002
1235,2024-06-20 03:53:44.849699,Electronics,North,42.0,348.37,19.0,14631.54
1413,2024-10-28 08:42:19.478957,Books,South,30.0,89.03,26.0,2670.9
1407,2024-10-23 23:22:29.098196,Electronics,North,35.0,387.87,26.0,13575.45
1107,2024-03-18 12:50:30.060120,Home & Kitchen,East,12.0,308.64,56.0,3703.68
1135,2024-04-08 00:23:05.170340,Home & Kitchen,South,39.0,298.51,42.0,11641.89
1414,2024-10-29 02:15:37.875751,Sports,South,75.125,262.29,45.0,19704.53625
1227,2024-06-14 07:27:17.675350,Clothing,Unknown,12.0,343.23,20.0,4118.76
1215,2024-06-05 12:47:36.913827,Home & Kitchen,West,46.0,27.64,30.0,1271.44
1191,2024-05-18 23:28:15.390781,Clothing,West,29.0,310.38,41.0,9001.02
1453,2024-11-26 14:54:35.350701,Books,South,22.0,246.98,27.0,5433.5599999999995
1321,2024-08-22 01:38:06.973947,Clothing,South,1.0,275.975,66.0,275.975
1283,2024-07-25 06:32:27.895791,Electronics,North,24.0,158.63,49.0,3807.12
1030,2024-01-22 05:05:53.507014,Sports,West,3.0,247.27,19.0,741.8100000000001
1170,2024-05-03 14:48:49.058116,Sports,Unknown,37.0,434.31,45.0,16069.47
1181,2024-05-11 15:55:11.422845,Electronics,West,13.0,413.78,24.0,5379.139999999999
1101,2024-03-14 03:30:39.679358,Sports,East,5.0,394.24,47.0,1971.2
1198,2024-05-24 02:21:24.168336,Electronics,East,31.0,57.96,49.0,1796.76
1210,2024-06-01 21:01:04.929859,Sports,East,6.0,277.67,50.0,1666.02
1136,2024-04-08 17:56:23.567134,Home & Kitchen,South,40.0,292.14,41.0,11685.599999999999
1484,2024-12-19 07:07:05.651302,Books,South,40.0,286.78999999999996,46.0,11471.599999999999
1441,2024-11-17 20:14:54.589178,Electronics,East,42.0,161.5,39.0,6783.0
1199,2024-05-24 19:54:42.565130,Books,North,36.0,381.71,56.0,13741.56
1374,2024-09-29 20:03:22.004008,Home & Kitchen,West,48.0,364.0,42.0,17472.0
1167,2024-05-01 10:08:53.867735,Sports,Unknown,29.0,399.73,54.0,11592.17
1395,2024-10-15 04:42:48.336673,Books,East,2.0,127.38,48.0,254.76
1137,2024-04-09 11:29:41.963927,Sports,West,14.0,50.29,33.0,704.06
1286,2024-07-27 11:12:23.086172,Books,South,29.0,40.86,29.0,1184.94
1336,2024-09-02 00:57:42.925851,Clothing,North,10.0,323.57,69.0,3235.7
1132,2024-04-05 19:43:09.979959,Books,North,18.0,116.1,27.0,2089.7999999999997
1040,2024-01-29 12:38:57.474949,Clothing,East,28.0,21.8,45.0,610.4
1216,2024-06-06 06:20:55.310621,Home & Kitchen,North,43.0,436.41,66.0,18765.63
1044,2024-02-01 10:52:11.062124,Clothing,South,6.0,485.67,29.0,2914.02
1055,2024-02-09 11:58:33.426853,Home & Kitchen,South,5.0,43.09,40.0,215.45000000000002
1488,2024-12-22 05:20:19.238476,Home & Kitchen,North,24.0,206.42,59.0,4954.08
1300,2024-08-06 16:58:40.641282,Electronics,North,75.125,251.95,44.0,18927.743749999998
1468,2024-12-07 14:14:11.302605,Home & Kitchen,South,21.0,419.87,53.0,8817.27
1036,2024-01-26 14:25:43.887775,Books,North,31.0,463.0,42.0,14353.0
1316,2024-08-18 09:51:34.989979,Clothing,South,30.0,104.07,54.0,3122.1
1400,2024-10-18 20:29:20.320641,Clothing,South,5.0,298.51,27.0,1492.55
1310,2024-08-14 00:31:44.609218,Books,East,32.0,43.9,23.0,1404.8
1277,2024-07-20 21:12:37.515030,Books,East,43.0,104.26,37.0,4483.18
1125,2024-03-31 16:50:01.202404,Electronics,South,14.0,497.48,38.0,6964.72
1143,2024-04-13 20:49:32.344689,Sports,North,33.0,431.75,67.0,14247.75
1111,2024-03-21 11:03:43.647294,Electronics,West,40.0,471.65,66.0,18866.0
1324,2024-08-24 06:18:02.164328,Electronics,Unknown,2.0,272.94,35.0,545.88
1333,2024-08-30 20:17:47.735470,Electronics,East,39.0,276.06,20.0,10766.34
1394,2024-10-14 11:09:29.939879,Electronics,East,42.0,248.68,36.0,10444.56
1474,2024-12-11 23:34:01.683366,Books,East,36.0,287.45,69.0,10348.199999999999
1108,2024-03-19 06:23:48.456913,Sports,North,35.0,87.68,30.0,3068.8
1456,2024-11-28 19:34:30.541082,Clothing,East,31.0,275.975,22.0,8555.225
1013,2024-01-09 18:39:40.761523,Books,North,34.0,139.71,36.0,4750.14
1273,2024-07-17 22:59:23.927855,Electronics,South,27.0,63.07,61.0,1702.89
1048,2024-02-04 09:05:24.649298,Books,South,2.0,286.78999999999996,54.0,573.5799999999999
1204,2024-05-28 11:41:14.549098,Electronics,North,5.0,466.35,54.0,2331.75
1478,2024-12-14 21:47:15.270541,Electronics,East,11.0,339.87,69.0,3738.57
1022,2024-01-16 08:39:26.332665,Books,West,48.0,273.24,55.0,13115.52
1403,2024-10-21 01:09:15.511022,Electronics,North,30.0,285.04,28.0,8551.2
1084,2024-03-01 17:04:26.933867,Books,South,13.0,211.79,44.0,2753.27
1131,2024-04-05 02:09:51.583166,Home & Kitchen,West,25.0,408.84,32.0,10221.0
1457,2024-11-29 13:07:48.937875,Books,East,6.0,157.43,18.0,944.58
1494,2024-12-26 14:40:09.619238,Electronics,North,20.0,205.05,34.0,4101.0
1330,2024-08-28 15:37:52.545090,Clothing,East,1.0,408.34,47.0,408.34
1230,2024-06-16 12:07:12.865731,Sports,South,48.0,498.58,42.0,23931.84
1287,2024-07-28 04:45:41.482965,Sports,West,43.0,199.28,55.0,8569.04
1124,2024-03-30 23:16:42.805611,Home & Kitchen,West,19.0,464.24,39.0,8820.56
1034,2024-01-25 03:19:07.094188,Electronics,North,36.0,285.04,38.0,10261.44
1005,2024-01-03 22:13:13.587174,Books,South,49.0,365.45,42.0,17907.05
1412,2024-10-27 15:09:01.082164,Clothing,North,10.0,41.38,38.0,413.8
1020,2024-01-14 21:32:49.539078,Sports,East,6.0,225.77,52.0,1354.6200000000001
1220,2024-06-09 04:34:08.897795,Electronics,South,40.0,69.39,44.0,2775.6
1380,2024-10-04 05:23:12.384769,Books,West,23.0,298.21,49.0,6858.83
1420,2024-11-02 11:35:28.256513,Sports,East,9.0,277.67,50.0,2499.03
1357,2024-09-17 09:37:09.258517,Sports,West,28.0,103.77,31.0,2905.56
1150,2024-04-18 23:42:41.122244,Sports,West,40.0,133.58,35.0,5343.200000000001
1225,2024-06-12 20:20:40.881763,Electronics,North,40.0,246.88,25.0,9875.2
1248,2024-06-29 16:06:44.008016,Electronics,North,46.0,140.74,30.0,6474.040000000001
1454,2024-11-27 08:27:53.747494,Books,East,21.0,335.1,40.0,7037.1
1152,2024-04-20 10:49:17.915831,Electronics,East,39.0,250.46,42.0,9767.94
1493,2024-12-25 21:06:51.222444,Sports,Unknown,47.0,439.87,58.0,20673.89
1318,2024-08-19 20:58:11.783567,Clothing,East,40.0,56.76,59.0,2270.4
1292,2024-07-31 20:32:13.466933,Electronics,South,49.0,430.76,50.0,21107.239999999998
1234,2024-06-19 10:20:26.452905,Sports,East,8.0,398.43,61.0,3187.44
1011,2024-01-08 07:33:03.967935,Sports,West,6.0,400.71,32.0,2404.2599999999998
1280,2024-07-23 01:52:32.705410,Home & Kitchen,Unknown,25.0,293.08,35.0,7327.0
1072,2024-02-21 22:24:46.172344,Books,East,36.0,266.82,32.0,9605.52
1253,2024-07-03 07:53:15.991983,Sports,Unknown,36.0,277.67,59.0,9996.12
1093,2024-03-08 07:04:12.505010,Home & Kitchen,South,11.0,25.84,47.0,284.24
1492,2024-12-25 03:33:32.825651,Books,Unknown,36.0,370.53,66.0,13339.079999999998
1350,2024-09-12 06:44:00.480961,Books,South,24.0,251.61,27.0,6038.64
1416,2024-10-30 13:22:14.669338,Books,East,32.0,415.3,68.0,13289.6
1375,2024-09-30 13:36:40.400801,Electronics,East,18.0,245.9,32.0,4426.2
1401,2024-10-19 14:02:38.717434,Home & Kitchen,North,37.0,85.94,42.0,3179.7799999999997
1193,2024-05-20 10:34:52.184368,Sports,North,4.0,317.75,36.0,1271.0
1258,2024-07-06 23:39:47.975951,Books,North,21.0,239.24,33.0,5024.04
1495,2024-12-27 08:13:28.016032,Books,North,19.0,166.88,26.0,3170.72
1340,2024-09-04 23:10:56.513026,Sports,East,34.0,34.87,38.0,1185.58
1068,2024-02-19 00:11:32.585170,Clothing,West,14.0,17.08,42.0,239.11999999999998
1196,2024-05-22 15:14:47.374749,Home & Kitchen,East,2.0,272.29,55.0,544.58
1344,2024-09-07 21:24:10.100200,Sports,South,75.125,113.51,19.0,8527.438750000001
1138,2024-04-10 05:03:00.360721,Clothing,North,32.0,439.34,66.0,14058.88
1261,2024-07-09 04:19:43.166332,Clothing,South,9.0,434.97,37.0,3914.7300000000005
1039,2024-01-28 19:05:39.078156,Electronics,Unknown,20.0,458.17,23.0,9163.4
1463,2024-12-03 22:27:39.318637,Books,East,7.0,337.94,38.0,2365.58
1202,2024-05-27 00:34:37.755511,Home & Kitchen,North,43.0,174.23,53.0,7491.889999999999
1481,2024-12-17 02:27:10.460921,Electronics,East,36.0,199.96,57.0,7198.56
1291,2024-07-31 02:58:55.070140,Home & Kitchen,South,21.0,349.02,53.0,7329.42
1449,2024-11-23 16:41:21.763527,Electronics,West,38.0,321.36,38.0,12211.68
1190,2024-05-18 05:54:56.993987,Home & Kitchen,West,5.0,147.08,56.0,735.4000000000001
1252,2024-07-02 14:19:57.595190,Sports,North,46.0,118.83,33.0,5466.18
1113,2024-03-22 22:10:20.440881,Books,South,29.0,305.83,59.0,8869.07
1438,2024-11-15 15:34:59.398797,Home & Kitchen,West,6.0,65.44,24.0,392.64
1184,2024-05-13 20:35:06.613226,Clothing,West,36.0,373.04,20.0,13429.44
1153,2024-04-21 04:22:36.312625,Electronics,West,6.0,45.12,27.0,270.71999999999997
1313,2024-08-16 05:11:39.799599,Clothing,East,49.0,285.93,60.0,14010.57
1326,2024-08-25 17:24:38.957915,Electronics,South,49.0,436.13,52.0,21370.37
1192,2024-05-19 17:01:33.787575,Books,North,47.0,490.69,63.0,23062.43
1045,2024-02-02 04:25:29.458917,Clothing,East,49.0,472.41,22.0,23148.09
1445,2024-11-20 18:28:08.176352,Books,Unknown,34.0,493.38,39.0,16774.92
1276,2024-07-20 03:39:19.118236,Home & Kitchen,North,17.0,218.0,38.0,3706.0
1007,2024-01-05 09:19:50.380761,Home & Kitchen,East,19.0,345.76,32.0,6569.44
1251,2024-07-01 20:46:39.198396,Electronics,North,26.0,447.58,64.0,11637.08
1312,2024-08-15 11:38:21.402805,Home & Kitchen,East,29.0,70.69,39.0,2050.0099999999998
1076,2024-02-24 20:37:59.759519,Clothing,Unknown,33.0,178.6,39.0,5893.8
1001,2024-01-01 00:00:00.000000,Sports,South,34.0,277.67,28.0,9440.78
1429,2024-11-09 01:35:13.827655,Books,North,46.0,294.75,46.0,13558.5
1392,2024-10-13 00:02:53.146292,Books,North,20.0,94.58,19.0,1891.6
1384,2024-10-07 03:36:25.971943,Sports,North,19.0,317.62,31.0,6034.78
1433,2024-11-11 23:48:27.414829,Sports,North,45.0,138.53,56.0,6233.85
1069,2024-02-19 17:44:50.981963,Sports,South,38.0,435.7,53.0,16556.6
1487,2024-12-21 11:47:00.841683,Electronics,North,47.0,488.7,55.0,22968.899999999998
1168,2024-05-02 03:42:12.264529,Home & Kitchen,East,38.0,330.93,32.0,12575.34
1393,2024-10-13 17:36:11.543086,Books,South,11.0,427.92,40.0,4707.12
1219,2024-06-08 11:00:50.501002,Electronics,South,13.0,376.08,61.0,4889.04
1043,2024-01-31 17:18:52.665330,Sports,South,15.0,462.58,42.0,6938.7
1367,2024-09-24 17:10:13.226452,Sports,Unknown,43.0,176.24,42.0,7578.320000000001
1346,2024-09-09 08:30:46.893787,Clothing,North,29.0,171.76,35.0,4981.04
1073,2024-02-22 15:58:04.569138,Books,South,13.0,469.84,21.0,6107.92
1024,2024-01-17 19:46:03.126252,Electronics,South,30.0,367.45,28.0,11023.5
1399,2024-10-18 02:56:01.923847,Sports,West,20.0,182.82,51.0,3656.3999999999996
1186,2024-05-15 07:41:43.406813,Sports,West,24.0,409.89,56.0,9837.36
1349,2024-09-11 13:10:42.084168,Clothing,West,3.0,331.06,35.0,993.1800000000001
1104,2024-03-16 08:10:34.869739,Clothing,East,11.0,440.16,48.0,4841.76
1408,2024-10-24 16:55:47.494989,Sports,West,22.0,69.78,40.0,1535.16
1212,2024-06-03 08:07:41.723446,Sports,South,23.0,293.17,58.0,6742.910000000001
1197,2024-05-23 08:48:05.771543,Home & Kitchen,South,27.0,391.02,59.0,10557.539999999999
1176,2024-05-08 00:08:39.438877,Clothing,South,10.0,377.59,31.0,3775.8999999999996
